Order_ID,Customer_ID,Product_ID,Seller_ID,Order_Date,Quantity,Payment_Method,Order_Status,Delivery_Days,Discount,Total_Amount,Profit
16510,1564,970,175,2025-01-29,3,UPI,Delivered,3,186,3243,831
16511,3557,1147,274,2024-04-16,2,Debit Card,Returned,5,184,7524,2584
16512,3442,1221,207,2025-03-06,1,COD,Delivered,3,298,1464,537
16513,4204,958,34,2025-05-07,1,UPI,Delivered,2,152,2979,515
16514,3014,417,173,2024-04-03,2,Credit Card,Returned,6,18,1192,170
16515,131,839,249,2025-06-23,1,COD,Delivered,7,155,188,56
16516,2572,520,193,2024-06-21,2,COD,Delivered,4,108,1594,380
16517,1374,979,60,2024-02-02,1,Credit Card,Delivered,8,292,1318,540
16518,279,701,126,2024-04-17,1,COD,Delivered,5,167,1229,502
16519,1533,776,144,2024-11-09,2,UPI,Cancelled,6,247,576,180
16520,3116,1406,185,2024-12-15,2,Debit Card,Delivered,3,244,3160,1292
16521,2101,508,261,2024-01-07,3,Debit Card,Delivered,2,15,1566,402
16522,1028,568,145,2024-11-22,2,Wallet,Delivered,7,202,3954,1698
16523,943,104,233,2024-08-25,1,COD,Delivered,8,159,2659,1043
16524,3145,714,241,2024-11-20,1,Debit Card,Delivered,8,133,2282,942
16525,1502,1327,247,2024-05-24,2,Debit Card,Delivered,7,98,2902,578
16526,1913,281,93,2024-04-23,1,UPI,Cancelled,8,241,1804,491
16527,2447,978,219,2025-01-06,1,UPI,Delivered,5,135,2112,778
16528,276,940,166,2024-03-18,3,Credit Card,Delivered,3,152,1059,327
16529,602,131,64,2024-02-21,3,COD,Delivered,4,92,3729,747
16530,2859,221,266,2024-12-27,3,Credit Card,Delivered,7,247,1587,447
16531,1833,630,172,2024-01-05,3,UPI,Returned,8,14,1605,360
16532,1619,372,107,2024-12-07,1,Credit Card,Delivered,8,127,2619,755
16533,3406,1327,247,2024-07-14,1,COD,Delivered,4,145,1451,289
16534,90,443,35,2024-02-01,3,COD,Delivered,3,137,8073,2925
16535,4079,571,204,2024-09-19,3,UPI,Delivered,7,195,10041,4311
16536,704,1168,254,2024-11-29,1,Credit Card,Delivered,6,289,2105,575
16537,4450,1097,189,2024-09-19,1,Debit Card,Delivered,6,18,245,101
16538,4525,1052,21,2024-11-11,3,Credit Card,Delivered,5,55,3162,663
16539,1415,641,88,2025-01-10,3,COD,Delivered,6,89,10077,3534
16540,3152,1381,290,2024-10-28,2,Credit Card,Delivered,2,20,7612,3172
16541,74,210,157,2024-09-30,2,UPI,Delivered,6,132,2428,508
16542,2893,485,273,2024-11-19,2,COD,Cancelled,5,273,1890,804
16543,991,203,124,2025-02-23,2,Credit Card,Delivered,5,48,876,164
16544,3596,193,25,2024-11-29,3,COD,Cancelled,4,10,6204,2340
16545,2807,926,78,2025-03-27,3,Wallet,Delivered,8,41,2397,831
16546,994,753,276,2024-04-03,3,Wallet,Delivered,4,289,5349,1275
16547,858,1110,277,2024-09-18,3,COD,Delivered,2,27,7281,1245
16548,3075,1447,186,2024-12-20,1,Debit Card,Delivered,2,83,3222,1030
16549,324,892,225,2025-06-09,3,UPI,Delivered,3,29,9630,3330
16550,1347,251,60,2024-05-30,3,COD,Delivered,8,122,816,258
16551,672,668,251,2025-04-19,3,Wallet,Delivered,7,298,9042,2142
16552,1501,131,64,2024-08-10,2,COD,Delivered,3,184,2486,498
16553,2389,1111,238,2024-11-13,2,COD,Returned,8,190,930,268
16554,1185,1203,21,2025-04-20,1,COD,Delivered,4,54,2171,420
16555,1251,1144,21,2025-04-08,1,Wallet,Cancelled,3,93,985,418
16556,4537,553,224,2025-06-16,2,COD,Delivered,8,52,2930,1266
16557,4066,590,118,2024-07-28,3,Wallet,Delivered,2,53,7191,1041
16558,2734,1175,52,2025-04-18,1,Wallet,Delivered,6,13,2307,971
16559,4399,559,71,2025-04-17,1,Debit Card,Delivered,5,28,2282,583
16560,1089,1362,162,2025-06-02,2,Wallet,Returned,5,70,6140,1874
16561,3852,927,185,2024-01-27,1,Wallet,Delivered,8,97,3237,1242
16562,2704,1156,297,2024-05-26,3,UPI,Delivered,8,270,6171,1512
16563,488,153,80,2025-02-18,3,UPI,Delivered,4,51,7938,3135
16564,889,205,29,2024-10-30,2,Wallet,Delivered,4,270,2982,1318
16565,1126,39,21,2024-02-09,2,Wallet,Delivered,3,5,5550,1436
16566,714,1112,32,2024-10-18,3,Debit Card,Returned,4,81,3600,567
16567,4144,104,233,2024-09-02,1,Wallet,Delivered,6,44,2659,1043
16568,2165,828,88,2025-01-08,2,COD,Delivered,5,289,7356,3122
16569,2709,1382,215,2024-09-14,1,COD,Delivered,7,12,3565,1146
16570,4036,160,38,2024-11-15,2,Wallet,Returned,2,206,6724,2086
16571,4683,1130,96,2024-11-19,3,Credit Card,Delivered,3,275,9018,3357
16572,343,1400,110,2024-08-22,3,COD,Cancelled,6,60,3279,1194
16573,4762,1370,166,2024-03-21,3,UPI,Delivered,6,207,7269,1230
16574,3111,1058,150,2024-07-07,2,UPI,Cancelled,2,223,410,138
16575,111,658,112,2024-06-29,1,COD,Delivered,6,182,1909,443
16576,1869,1122,246,2024-01-22,3,Wallet,Delivered,8,215,2280,900
16577,2851,974,270,2024-07-19,1,Credit Card,Returned,4,238,778,255
16578,4505,922,127,2024-01-14,1,Debit Card,Delivered,3,245,583,249
16579,1739,625,66,2024-05-12,2,Debit Card,Delivered,8,130,6788,2198
16580,33,353,104,2024-03-12,1,COD,Delivered,4,150,288,116
16581,4300,1105,27,2025-05-06,1,Wallet,Delivered,7,294,1553,525
16582,4057,1340,232,2024-11-26,1,COD,Delivered,8,242,2274,853
16583,4453,818,286,2024-03-18,1,Credit Card,Delivered,8,267,2505,695
16584,3228,406,141,2024-08-07,1,COD,Delivered,4,202,2694,714
16585,4327,1062,67,2024-10-06,3,UPI,Delivered,5,178,3510,774
16586,4711,930,293,2025-05-19,3,Wallet,Delivered,8,298,1050,372
16587,2738,773,91,2024-07-22,1,Debit Card,Delivered,8,164,1753,738
16588,4163,478,111,2024-03-27,1,UPI,Delivered,5,210,3129,799
16589,372,778,260,2024-01-08,3,UPI,Delivered,5,41,1164,246
16590,1275,1149,93,2024-05-05,1,Wallet,Delivered,8,202,2829,731
16591,798,956,174,2025-05-01,1,Credit Card,Delivered,5,96,1814,610
16592,3919,1251,164,2025-06-16,1,Credit Card,Delivered,5,235,2119,592
16593,2947,1392,118,2025-01-28,3,Wallet,Delivered,6,78,5307,2052
16594,227,935,214,2025-01-19,2,Debit Card,Delivered,5,163,1294,354
16595,1755,1411,281,2025-06-06,2,Credit Card,Delivered,7,16,2572,440
16596,4211,698,296,2024-06-26,2,Wallet,Delivered,6,205,2024,752
16597,4552,1108,112,2024-04-25,3,Credit Card,Delivered,8,110,5373,2346
16598,2572,1044,238,2024-12-02,2,UPI,Delivered,3,137,7486,3040
16599,1118,796,207,2025-04-06,2,UPI,Delivered,5,10,1774,734
16600,4281,1103,229,2025-01-13,1,Debit Card,Delivered,6,240,1997,675
16601,4086,936,189,2024-08-18,1,Credit Card,Delivered,8,171,2583,965
16602,2515,166,55,2025-05-07,1,Credit Card,Delivered,3,100,3120,1214
16603,809,245,10,2024-01-25,1,UPI,Delivered,2,167,1775,742
16604,1749,1304,190,2024-01-17,3,UPI,Returned,8,166,5580,2085
16605,754,1319,16,2024-12-17,3,UPI,Cancelled,4,261,2055,633
16606,785,1480,122,2024-03-05,1,COD,Delivered,7,266,501,185
16607,742,1161,295,2024-02-14,2,Credit Card,Delivered,4,90,4672,972
16608,2394,584,237,2024-09-05,1,Credit Card,Delivered,3,74,1297,575
16609,3433,683,149,2024-04-04,2,UPI,Delivered,4,189,5658,1568
16610,2727,1056,100,2025-04-20,2,UPI,Delivered,5,56,3404,746
16611,1829,826,182,2024-09-07,1,COD,Delivered,4,112,2653,513
16612,2648,874,89,2024-12-08,1,Credit Card,Delivered,5,175,1450,466
16613,646,404,264,2025-04-20,3,Credit Card,Delivered,2,167,10743,4665
16614,2618,1052,21,2024-08-23,2,UPI,Delivered,4,209,2108,442
16615,4593,1298,263,2024-07-07,3,Debit Card,Delivered,7,294,5589,2016
16616,4632,1238,25,2024-05-01,2,Credit Card,Delivered,4,259,2784,368
16617,49,456,126,2024-01-13,1,Debit Card,Delivered,5,188,682,143
16618,4008,1209,32,2025-04-16,2,UPI,Cancelled,5,291,5732,798
16619,3076,1394,26,2025-01-04,3,Debit Card,Delivered,3,197,10725,4098
16620,2783,1064,20,2024-04-29,3,Wallet,Delivered,5,68,5373,1206
16621,1737,522,120,2024-07-13,1,Credit Card,Delivered,8,7,2165,749
16622,1445,1189,298,2025-01-19,2,Credit Card,Delivered,3,181,734,258
16623,4736,809,18,2024-12-15,2,COD,Delivered,2,195,5046,694
16624,3980,236,78,2025-01-22,3,Wallet,Delivered,5,188,9012,2244
16625,2803,1050,77,2024-05-31,2,Wallet,Delivered,7,170,8322,3610
16626,4327,241,268,2024-05-17,2,Wallet,Delivered,2,66,2834,950
16627,2005,228,265,2025-03-24,1,COD,Delivered,4,298,3064,1309
16628,1714,50,212,2024-05-01,1,UPI,Delivered,7,235,2133,852
16629,999,1181,299,2024-12-18,3,Wallet,Delivered,7,76,864,324
16630,3202,1427,49,2025-01-08,1,Credit Card,Delivered,8,32,824,137
16631,4678,380,43,2025-05-07,2,Debit Card,Delivered,3,294,4270,1860
16632,168,110,70,2024-02-07,2,UPI,Delivered,8,22,5644,2140
16633,2973,1356,49,2024-01-03,2,Debit Card,Delivered,4,202,5444,1674
16634,2546,183,212,2024-07-12,1,COD,Delivered,5,145,3877,1539
16635,220,670,259,2025-02-13,1,Credit Card,Delivered,3,177,2597,764
16636,3175,147,248,2024-04-23,2,Debit Card,Delivered,7,115,7312,3152
16637,99,872,66,2025-05-11,2,Credit Card,Delivered,7,69,5502,1034
16638,1992,408,60,2024-07-03,3,Credit Card,Delivered,6,130,7440,2475
16639,2360,758,229,2024-12-03,3,Wallet,Delivered,7,155,5007,1323
16640,320,358,297,2025-01-01,1,COD,Delivered,2,7,3045,1045
16641,1516,1418,240,2024-06-07,3,Wallet,Delivered,7,3,2382,912
16642,2131,1121,104,2024-05-02,2,Wallet,Delivered,4,81,6482,2314
16643,733,785,176,2025-01-04,1,Wallet,Delivered,6,87,2166,292
16644,3022,192,163,2024-06-12,2,UPI,Cancelled,4,154,6378,1826
16645,906,474,197,2024-07-24,2,COD,Delivered,5,165,7556,2832
16646,1147,535,112,2024-01-22,2,Wallet,Delivered,5,188,260,94
16647,2763,1467,124,2025-01-10,1,Wallet,Delivered,8,178,3341,1238
16648,4881,1076,66,2024-06-28,2,Wallet,Delivered,7,14,1466,452
16649,4044,706,29,2024-08-28,3,Credit Card,Delivered,3,148,1065,399
16650,4089,876,210,2025-03-16,2,COD,Delivered,4,207,284,116
16651,3694,1146,265,2024-06-26,3,Wallet,Delivered,2,248,8847,1395
16652,1272,990,108,2024-02-20,2,Credit Card,Delivered,4,117,6140,2178
16653,2095,427,248,2024-06-10,2,COD,Delivered,5,20,600,260
16654,2873,658,112,2025-06-20,2,UPI,Delivered,8,69,3818,886
16655,723,264,177,2024-10-26,2,Credit Card,Delivered,7,243,3218,560
16656,4971,114,30,2024-12-25,2,Credit Card,Returned,3,279,1576,626
16657,3353,845,137,2024-07-11,2,COD,Returned,3,232,1692,652
16658,2999,222,4,2025-06-13,3,Wallet,Delivered,2,15,8667,1332
16659,1261,857,201,2024-09-05,1,Credit Card,Delivered,3,58,1837,416
16660,1592,576,132,2025-02-28,1,COD,Delivered,4,225,3628,1155
16661,3502,90,212,2025-05-06,2,Debit Card,Delivered,7,255,412,180
16662,1815,1412,55,2024-02-06,3,Debit Card,Delivered,7,261,4692,771
16663,819,93,126,2024-04-25,2,Debit Card,Delivered,6,143,784,206
16664,1639,37,93,2024-08-05,2,Wallet,Delivered,8,91,618,190
16665,53,1477,200,2025-04-03,2,Credit Card,Delivered,7,264,3382,694
16666,3895,1300,221,2024-08-20,2,Wallet,Delivered,4,282,1056,194
16667,1815,946,152,2024-11-23,3,Credit Card,Returned,6,81,5061,1395
16668,863,722,21,2024-04-05,3,Credit Card,Returned,3,18,6489,1353
16669,1616,1166,161,2025-05-14,2,Debit Card,Delivered,2,283,5374,712
16670,4747,896,126,2024-10-28,2,Debit Card,Delivered,4,283,1100,482
16671,958,942,183,2025-04-15,2,UPI,Delivered,7,17,5368,1096
16672,391,853,51,2024-07-24,2,Wallet,Delivered,5,271,3716,1146
16673,4902,1264,76,2024-02-22,2,Debit Card,Delivered,5,199,1126,458
16674,4554,1302,191,2025-03-09,2,Wallet,Delivered,3,7,7032,2910
16675,3212,870,190,2024-05-08,1,UPI,Delivered,5,168,932,348
16676,1840,1305,296,2024-01-20,1,COD,Delivered,5,143,1229,371
16677,4134,421,130,2025-02-21,1,Wallet,Delivered,2,35,272,67
16678,4823,639,209,2024-01-16,1,Credit Card,Delivered,4,207,1541,409
16679,4468,156,235,2025-01-28,1,UPI,Delivered,4,75,3146,1073
16680,580,1084,297,2024-06-17,1,UPI,Delivered,5,254,3216,1035
16681,4194,537,181,2024-10-28,2,Debit Card,Delivered,4,95,4306,1088
16682,4678,752,204,2024-01-13,2,Credit Card,Delivered,3,4,6926,2062
16683,2125,1193,239,2024-10-15,2,COD,Delivered,8,115,4642,1874
16684,2990,363,77,2024-08-16,2,Wallet,Delivered,7,135,2282,604
16685,1803,266,272,2025-03-27,1,Credit Card,Delivered,8,146,331,83
16686,3459,30,263,2024-04-13,3,COD,Cancelled,7,232,10638,3393
16687,883,1088,99,2025-06-20,3,Credit Card,Delivered,8,197,10014,3348
16688,3258,487,70,2025-05-29,2,COD,Cancelled,2,244,2628,874
16689,560,916,256,2025-01-06,3,Debit Card,Delivered,8,116,1272,318
16690,1350,108,177,2024-07-03,2,Credit Card,Returned,7,101,3910,1178
16691,914,1158,91,2024-07-08,2,Credit Card,Delivered,3,32,3264,922
16692,2827,1036,188,2024-12-18,1,Credit Card,Delivered,6,198,1057,318
16693,4015,775,81,2025-04-03,2,COD,Delivered,7,65,2564,676
16694,141,174,162,2024-04-08,3,UPI,Delivered,6,2,5664,2370
16695,1005,1020,33,2024-11-13,2,Debit Card,Delivered,4,260,6622,2928
16696,3981,1107,176,2025-03-26,1,Credit Card,Delivered,5,170,3325,1256
16697,777,272,222,2024-01-02,1,COD,Delivered,4,253,2666,897
16698,1238,1048,298,2024-03-07,2,Debit Card,Delivered,6,160,378,132
16699,4444,124,37,2024-08-21,2,Wallet,Delivered,2,104,2762,864
16700,2497,163,219,2025-05-24,3,Debit Card,Delivered,7,181,6369,1269
16701,810,209,66,2025-05-03,1,Debit Card,Delivered,3,95,1636,443
16702,2455,1025,234,2024-03-06,1,UPI,Delivered,5,66,2439,369
16703,3617,1109,247,2024-02-02,1,Debit Card,Delivered,2,205,1174,477
16704,3947,420,143,2024-04-18,2,UPI,Delivered,4,52,5424,1822
16705,579,1199,114,2024-01-03,3,Credit Card,Delivered,5,118,6132,1785
16706,3498,1373,101,2024-07-02,1,UPI,Delivered,3,116,2581,822
16707,4775,1017,245,2024-12-08,2,Wallet,Delivered,8,36,3702,1170
16708,4359,695,186,2025-02-01,3,Credit Card,Delivered,2,220,8883,1767
16709,1618,825,292,2025-02-01,1,Credit Card,Delivered,7,277,1479,600
16710,3115,1178,27,2025-04-09,3,UPI,Delivered,2,110,9756,3423
16711,1083,749,50,2024-09-20,3,Debit Card,Delivered,4,201,8877,1953
16712,4392,831,275,2025-04-12,1,Debit Card,Delivered,4,294,2741,817
16713,3785,741,53,2025-05-26,1,Debit Card,Delivered,3,38,897,229
16714,3104,768,156,2024-01-21,1,COD,Delivered,8,17,2979,784
16715,3703,327,137,2024-07-20,2,Credit Card,Returned,5,144,3218,696
16716,3091,303,191,2025-02-24,2,COD,Delivered,5,142,7626,2826
16717,956,430,36,2024-09-26,2,UPI,Delivered,2,106,6020,1062
16718,3715,5,77,2024-07-17,3,COD,Returned,8,44,4677,1050
16719,624,265,175,2025-02-07,2,COD,Delivered,7,177,2664,668
16720,2392,1230,46,2025-04-20,1,UPI,Delivered,5,91,1123,257
16721,4379,893,242,2024-07-21,2,Debit Card,Delivered,2,39,6796,2646
16722,977,54,160,2024-09-09,2,Debit Card,Delivered,3,12,7574,3088
16723,53,1399,294,2024-12-05,1,Wallet,Delivered,2,113,3795,1535
16724,3561,373,35,2025-03-22,2,UPI,Delivered,7,68,4238,924
16725,3065,498,219,2025-01-18,1,COD,Delivered,3,117,2153,660
16726,4021,857,201,2024-04-07,2,Credit Card,Delivered,3,225,3674,832
16727,265,65,179,2025-03-19,2,Wallet,Delivered,5,107,2798,464
16728,823,1321,120,2025-05-23,1,UPI,Delivered,8,264,1335,406
16729,1563,922,127,2025-01-07,2,COD,Delivered,3,281,1166,498
16730,3626,1387,126,2024-11-01,3,Credit Card,Delivered,6,288,1425,306
16731,2689,1362,162,2024-09-25,3,UPI,Delivered,8,244,9210,2811
16732,2534,673,252,2024-08-14,1,Wallet,Returned,6,124,2633,885
16733,2669,283,158,2024-03-11,1,COD,Delivered,5,185,944,198
16734,2919,1312,181,2024-05-13,3,Wallet,Cancelled,4,239,8622,2526
16735,814,86,277,2024-06-09,2,COD,Delivered,4,70,7722,2944
16736,2415,1009,22,2024-12-21,1,Wallet,Delivered,4,20,1324,416
16737,4308,1368,67,2024-07-21,2,COD,Returned,2,247,7668,3350
16738,220,831,275,2024-09-17,2,Wallet,Delivered,8,215,5482,1634
16739,2762,342,293,2024-05-10,3,UPI,Delivered,4,160,3315,1281
16740,4945,1404,90,2025-03-26,2,Debit Card,Delivered,6,27,3034,1026
16741,3261,847,232,2024-01-18,3,UPI,Delivered,6,4,4263,1755
16742,1076,1453,128,2024-01-12,1,COD,Delivered,2,91,1446,423
16743,222,338,217,2024-02-27,1,UPI,Delivered,2,221,1517,635
16744,2021,960,52,2024-07-26,2,UPI,Delivered,4,138,4496,1222
16745,613,1131,103,2024-11-09,3,UPI,Delivered,6,100,10746,3507
16746,4953,344,89,2025-01-03,2,UPI,Returned,3,48,5560,766
16747,558,468,227,2025-05-18,2,COD,Delivered,3,172,5892,1930
16748,4509,418,179,2025-03-15,3,Credit Card,Delivered,7,65,4647,1182
16749,1222,875,248,2024-11-30,2,UPI,Delivered,3,225,4036,648
16750,224,1394,26,2024-01-16,1,Credit Card,Delivered,4,185,3575,1366
16751,3227,315,30,2024-08-28,3,UPI,Delivered,5,15,7773,2166
16752,3386,24,215,2024-07-04,3,Wallet,Delivered,4,203,5322,2340
16753,747,788,139,2025-06-18,3,Credit Card,Delivered,7,16,4986,1716
16754,866,96,39,2025-03-07,3,Wallet,Returned,6,191,7503,2925
16755,674,1398,166,2024-05-19,3,Credit Card,Delivered,7,206,4635,1356
16756,640,1417,193,2025-04-17,1,UPI,Delivered,4,217,825,111
16757,4729,535,112,2024-03-15,1,Credit Card,Delivered,4,135,130,47
16758,329,1292,277,2025-05-29,2,Wallet,Delivered,7,216,4924,1624
16759,2978,480,289,2024-06-13,3,Wallet,Delivered,6,62,5916,1566
16760,3978,353,104,2025-01-12,2,Credit Card,Delivered,6,251,576,232
16761,214,446,270,2024-03-20,1,Debit Card,Delivered,8,298,2780,903
16762,2789,45,204,2025-04-25,3,Wallet,Cancelled,6,288,8073,2970
16763,2006,902,7,2025-03-23,2,Credit Card,Delivered,4,115,5638,2200
16764,1340,226,296,2024-08-13,3,UPI,Delivered,2,227,7689,3285
16765,1828,549,181,2024-08-26,2,UPI,Delivered,5,148,4444,1840
16766,2518,152,183,2024-07-02,3,Credit Card,Delivered,4,14,3582,960
16767,2319,154,237,2024-09-13,1,COD,Delivered,8,283,1613,254
16768,3059,1432,42,2025-01-29,1,UPI,Delivered,7,248,1045,339
16769,4570,625,66,2024-07-04,3,Debit Card,Delivered,8,224,10182,3297
16770,4259,1441,112,2024-06-03,1,COD,Delivered,5,172,2450,1003
16771,572,952,197,2024-09-26,3,Debit Card,Delivered,7,213,2673,567
16772,1137,1223,241,2025-01-24,3,Wallet,Delivered,7,149,819,231
16773,4520,837,169,2024-11-12,1,Debit Card,Delivered,6,81,4062,1685
16774,4042,369,15,2025-02-18,1,UPI,Delivered,6,67,209,88
16775,930,483,141,2025-02-08,2,Wallet,Delivered,7,0,808,174
16776,683,737,285,2024-11-14,3,Credit Card,Returned,3,143,6981,1509
16777,2455,74,3,2025-04-10,3,Credit Card,Delivered,8,133,8031,1284
16778,4054,19,86,2024-03-10,1,UPI,Delivered,5,19,3660,1312
16779,1245,630,172,2024-11-24,2,Debit Card,Delivered,6,32,1070,240
16780,2419,1292,277,2025-02-13,1,Credit Card,Delivered,4,23,2462,812
16781,3295,363,77,2024-09-05,2,Wallet,Delivered,8,284,2282,604
16782,1219,1479,113,2025-04-14,3,Credit Card,Delivered,6,10,4911,2019
16783,2138,68,234,2024-08-24,1,Wallet,Delivered,2,85,3023,1165
16784,786,852,95,2025-01-10,3,Credit Card,Delivered,4,286,5244,765
16785,330,543,218,2024-08-25,3,Credit Card,Delivered,7,32,3225,876
16786,2405,778,260,2024-12-20,2,Wallet,Delivered,8,282,776,164
16787,4655,692,171,2025-01-10,3,Wallet,Delivered,3,94,4251,1689
16788,2268,466,262,2024-02-26,1,Wallet,Delivered,8,112,1527,364
16789,1650,229,187,2024-07-15,1,Debit Card,Delivered,2,266,2573,510
16790,3187,1419,87,2024-01-16,3,Wallet,Delivered,4,192,4479,813
16791,2690,1484,130,2024-07-16,2,Credit Card,Delivered,8,101,616,226
16792,3603,372,107,2024-09-02,2,COD,Delivered,7,197,5238,1510
16793,2479,623,4,2024-08-24,3,COD,Delivered,3,296,7515,3084
16794,4654,1309,239,2025-04-02,3,Credit Card,Delivered,5,243,8961,1746
16795,620,345,215,2025-01-12,3,Credit Card,Returned,8,209,5547,1926
16796,4672,642,230,2024-07-02,2,COD,Delivered,2,12,4026,982
16797,2791,205,29,2024-09-24,2,Wallet,Delivered,8,189,2982,1318
16798,4729,332,277,2025-05-15,2,UPI,Delivered,3,68,3190,1386
16799,3235,66,214,2025-02-18,2,COD,Delivered,2,297,3318,534
16800,4968,828,88,2024-02-12,1,Wallet,Returned,8,275,3678,1561
16801,3462,94,28,2024-08-13,3,Credit Card,Delivered,2,162,9054,3309
16802,4126,1100,101,2024-05-13,2,Debit Card,Delivered,3,270,7992,3022
16803,4242,131,64,2025-02-16,1,Wallet,Delivered,8,205,1243,249
16804,3508,522,120,2024-02-16,3,Wallet,Delivered,7,248,6495,2247
16805,3842,198,199,2024-06-05,2,UPI,Delivered,8,251,776,240
16806,3086,719,11,2024-01-03,1,Debit Card,Delivered,7,132,770,340
16807,1472,490,290,2025-06-03,1,Wallet,Delivered,2,93,2539,464
16808,868,1343,145,2025-03-01,1,UPI,Delivered,3,297,1184,456
16809,3526,468,227,2024-09-13,1,UPI,Delivered,7,100,2946,965
16810,271,107,107,2024-05-19,2,Credit Card,Delivered,8,131,2646,386
16811,3629,1306,39,2024-06-26,1,UPI,Delivered,2,278,395,59
16812,1357,894,57,2025-03-24,3,COD,Delivered,8,259,7101,1626
16813,567,515,49,2025-01-26,3,COD,Delivered,4,62,6861,1983
16814,2113,1311,3,2024-07-26,2,UPI,Delivered,3,236,7444,3126
16815,344,1220,49,2024-08-21,1,COD,Delivered,5,25,2987,957
16816,3433,209,66,2024-07-05,2,COD,Delivered,2,182,3272,886
16817,2552,634,246,2025-03-22,1,Debit Card,Delivered,4,214,2404,921
16818,161,781,275,2024-05-16,3,Debit Card,Delivered,3,104,10317,3909
16819,4279,947,101,2024-03-10,1,UPI,Delivered,4,256,2813,1192
16820,2897,2,182,2024-10-26,2,COD,Delivered,6,182,5874,2252
16821,1802,256,179,2024-02-06,1,Debit Card,Delivered,2,86,1894,279
16822,4594,61,234,2024-04-19,3,UPI,Delivered,4,254,8502,2142
16823,2434,1,209,2024-11-10,2,Wallet,Delivered,3,101,4742,1348
16824,3628,956,174,2025-03-22,3,Debit Card,Delivered,3,163,5442,1830
16825,119,1480,122,2024-07-26,1,COD,Delivered,4,116,501,185
16826,4795,1184,24,2025-03-28,1,Debit Card,Delivered,8,85,878,208
16827,4615,362,196,2025-04-20,2,COD,Delivered,8,60,6860,2570
16828,4472,1315,256,2024-12-02,1,COD,Delivered,3,229,2377,943
16829,2925,641,88,2025-05-07,1,COD,Delivered,2,84,3359,1178
16830,1154,710,287,2024-08-27,2,Debit Card,Delivered,2,41,7660,2792
16831,2031,1050,77,2024-03-23,3,COD,Delivered,7,272,12483,5415
16832,3911,1174,222,2024-03-13,2,Debit Card,Delivered,6,290,5052,2082
16833,784,5,77,2024-02-27,1,Credit Card,Delivered,2,111,1559,350
16834,4217,685,217,2024-12-05,3,UPI,Delivered,8,2,7287,2364
16835,2358,125,295,2024-08-28,1,Debit Card,Delivered,4,71,1673,376
16836,4326,876,210,2025-02-15,3,COD,Returned,7,281,426,174
16837,446,76,22,2024-10-10,2,COD,Delivered,6,275,2134,540
16838,3119,356,244,2024-04-24,2,COD,Delivered,7,296,556,238
16839,2493,104,233,2024-10-02,1,Wallet,Delivered,7,123,2659,1043
16840,4959,706,29,2024-11-14,2,UPI,Delivered,8,267,710,266
16841,3244,962,92,2024-12-24,1,Debit Card,Returned,8,222,1229,319
16842,1877,936,189,2025-05-14,2,COD,Delivered,6,281,5166,1930
16843,795,305,36,2025-06-19,2,UPI,Delivered,5,171,7212,2428
16844,4659,1063,234,2024-04-15,2,UPI,Delivered,2,294,7508,3056
16845,80,1355,108,2025-03-03,1,Wallet,Delivered,6,91,2051,441
16846,515,1455,139,2024-01-18,2,COD,Delivered,6,254,7290,2882
16847,1140,285,158,2024-05-05,1,COD,Delivered,7,77,2607,549
16848,4805,1069,226,2024-04-04,3,UPI,Delivered,5,77,4233,1521
16849,1342,138,94,2024-01-16,2,Credit Card,Delivered,2,126,6480,2704
